"DATE","Metro","Tier","HPI"
2010-04-01,"Denver","Low",123.42
2010-05-01,"Denver","Low",122.92
2010-06-01,"Denver","Low",121.6
2010-07-01,"Denver","Low",119.81
2010-08-01,"Denver","Low",118.32
2010-09-01,"Denver","Low",117.84
2010-10-01,"Denver","Low",116.87
2010-11-01,"Denver","Low",115.12
2010-12-01,"Denver","Low",114.16
2011-01-01,"Denver","Low",114.73
2011-02-01,"Denver","Low",114.56
2011-03-01,"Denver","Low",112.52
2011-04-01,"Denver","Low",111.6
2011-05-01,"Denver","Low",112.93
2011-06-01,"Denver","Low",112.35
2011-07-01,"Denver","Low",112.16
2011-08-01,"Denver","Low",111.97
2011-09-01,"Denver","Low",112.35
2011-10-01,"Denver","Low",113.66
2011-11-01,"Denver","Low",114.06
2011-12-01,"Denver","Low",114.95
2012-01-01,"Denver","Low",114.3
2012-02-01,"Denver","Low",114.2
2012-03-01,"Denver","Low",116.98
2012-04-01,"Denver","Low",118.49
2012-05-01,"Denver","Low",120.38
2012-06-01,"Denver","Low",122.22
2012-07-01,"Denver","Low",123.94
2012-08-01,"Denver","Low",125.57
2012-09-01,"Denver","Low",126.75
2012-10-01,"Denver","Low",127.85
2012-11-01,"Denver","Low",129.68
2012-12-01,"Denver","Low",131.16
2013-01-01,"Denver","Low",132.98
2013-02-01,"Denver","Low",133.99
2013-03-01,"Denver","Low",134.84
2013-04-01,"Denver","Low",135.74
2013-05-01,"Denver","Low",137.56
2013-06-01,"Denver","Low",139.24
2013-07-01,"Denver","Low",140.83
2013-08-01,"Denver","Low",141.85
2013-09-01,"Denver","Low",142.87
2013-10-01,"Denver","Low",143.45
2013-11-01,"Denver","Low",144.56
2013-12-01,"Denver","Low",145.7
2014-01-01,"Denver","Low",147.28
2014-02-01,"Denver","Low",149.42
2014-03-01,"Denver","Low",151.11
2014-04-01,"Denver","Low",152.09
2014-05-01,"Denver","Low",153.18
2014-06-01,"Denver","Low",152.89
2014-07-01,"Denver","Low",154.53
2014-08-01,"Denver","Low",155.85
2014-09-01,"Denver","Low",158.31
2014-10-01,"Denver","Low",160.12
2014-11-01,"Denver","Low",162.23
2014-12-01,"Denver","Low",165.51
2015-01-01,"Denver","Low",169.96
2015-02-01,"Denver","Low",174.66
2015-03-01,"Denver","Low",175.27
2015-04-01,"Denver","Low",176.44
2015-05-01,"Denver","Low",176.6
2015-06-01,"Denver","Low",179.12
2015-07-01,"Denver","Low",180.49
2015-08-01,"Denver","Low",182.81
2015-09-01,"Denver","Low",184.1
2015-10-01,"Denver","Low",186.23
2015-11-01,"Denver","Low",188.53
1993-01-01,"Las Vegas","High",84.5
1993-02-01,"Las Vegas","High",85.15
1993-03-01,"Las Vegas","High",85.82
1993-04-01,"Las Vegas","High",84.79
1993-05-01,"Las Vegas","High",83.92
1993-06-01,"Las Vegas","High",83.66
1993-07-01,"Las Vegas","High",83.81
1993-08-01,"Las Vegas","High",84.43
1993-09-01,"Las Vegas","High",85.06
1993-10-01,"Las Vegas","High",85.16
1993-11-01,"Las Vegas","High",85.31
1993-12-01,"Las Vegas","High",85.58
1994-01-01,"Las Vegas","High",86.15
1994-02-01,"Las Vegas","High",85.88
1994-03-01,"Las Vegas","High",85.64
1994-04-01,"Las Vegas","High",85.27
1994-05-01,"Las Vegas","High",86.95
1994-06-01,"Las Vegas","High",87.74
1994-07-01,"Las Vegas","High",88.26
1994-08-01,"Las Vegas","High",87.77
1994-09-01,"Las Vegas","High",88.2
1994-10-01,"Las Vegas","High",88.65
1994-11-01,"Las Vegas","High",89.22
1994-12-01,"Las Vegas","High",89.94
1995-01-01,"Las Vegas","High",89.6
1995-02-01,"Las Vegas","High",89.43
1995-03-01,"Las Vegas","High",89.66
1995-04-01,"Las Vegas","High",89.73
1995-05-01,"Las Vegas","High",89.64
1995-06-01,"Las Vegas","High",89.22
1995-07-01,"Las Vegas","High",89.1
1995-08-01,"Las Vegas","High",89.52
1995-09-01,"Las Vegas","High",89.91
1995-10-01,"Las Vegas","High",90.27
1995-11-01,"Las Vegas","High",90.28
1995-12-01,"Las Vegas","High",90.29
1996-01-01,"Las Vegas","High",90.3
1996-02-01,"Las Vegas","High",90.22
1996-03-01,"Las Vegas","High",90.49
1996-04-01,"Las Vegas","High",90.52
1996-05-01,"Las Vegas","High",90.76
1996-06-01,"Las Vegas","High",91.33
1996-07-01,"Las Vegas","High",91.32
1996-08-01,"Las Vegas","High",91.06
1996-09-01,"Las Vegas","High",90.61
1996-10-01,"Las Vegas","High",90.23
1996-11-01,"Las Vegas","High",89.71
1996-12-01,"Las Vegas","High",90.49
1997-01-01,"Las Vegas","High",91.2
1997-02-01,"Las Vegas","High",92.12
1997-03-01,"Las Vegas","High",93
1997-04-01,"Las Vegas","High",92.55
1997-05-01,"Las Vegas","High",92.42
1997-06-01,"Las Vegas","High",92.42
1997-07-01,"Las Vegas","High",92.67
1997-08-01,"Las Vegas","High",93.22
1997-09-01,"Las Vegas","High",93.48
1997-10-01,"Las Vegas","High",93.85
1997-11-01,"Las Vegas","High",93.95
1997-12-01,"Las Vegas","High",94.15
1998-01-01,"Las Vegas","High",94.05
1998-02-01,"Las Vegas","High",94.2
1998-03-01,"Las Vegas","High",96.02
1998-04-01,"Las Vegas","High",96.09
1998-05-01,"Las Vegas","High",95.66
1998-06-01,"Las Vegas","High",95.05
1998-07-01,"Las Vegas","High",94.97
1998-08-01,"Las Vegas","High",95.2
1998-09-01,"Las Vegas","High",95.73
1998-10-01,"Las Vegas","High",95.64
1998-11-01,"Las Vegas","High",95.97
1998-12-01,"Las Vegas","High",96.21
1999-01-01,"Las Vegas","High",97.1
1999-02-01,"Las Vegas","High",97.53
1999-03-01,"Las Vegas","High",96.94
1999-04-01,"Las Vegas","High",96.61
1999-05-01,"Las Vegas","High",97.26
1999-06-01,"Las Vegas","High",98.76
1999-07-01,"Las Vegas","High",99.16
1999-08-01,"Las Vegas","High",98.7
1999-09-01,"Las Vegas","High",98.59
1999-10-01,"Las Vegas","High",99.11
1999-11-01,"Las Vegas","High",99.7
1999-12-01,"Las Vegas","High",100.04
2000-01-01,"Las Vegas","High",100.45
2000-02-01,"Las Vegas","High",100.84
2000-03-01,"Las Vegas","High",101.24
2000-04-01,"Las Vegas","High",101.28
2000-05-01,"Las Vegas","High",101.84
2000-06-01,"Las Vegas","High",102
2000-07-01,"Las Vegas","High",102.13
2000-08-01,"Las Vegas","High",102.69
2000-09-01,"Las Vegas","High",103.46
2000-10-01,"Las Vegas","High",104.6
2000-11-01,"Las Vegas","High",104.52
2000-12-01,"Las Vegas","High",105.2
2001-01-01,"Las Vegas","High",104.87
2001-02-01,"Las Vegas","High",105.25
2001-03-01,"Las Vegas","High",106.07
2001-04-01,"Las Vegas","High",107.38
2001-05-01,"Las Vegas","High",108.53
2001-06-01,"Las Vegas","High",109.37
2001-07-01,"Las Vegas","High",110.49
2001-08-01,"Las Vegas","High",111.01
2001-09-01,"Las Vegas","High",112.05
2001-10-01,"Las Vegas","High",111.72
2001-11-01,"Las Vegas","High",112.81
2001-12-01,"Las Vegas","High",112.88
2002-01-01,"Las Vegas","High",114
2002-02-01,"Las Vegas","High",114.45
2002-03-01,"Las Vegas","High",115.07
2002-04-01,"Las Vegas","High",114.84
2002-05-01,"Las Vegas","High",115.36
2002-06-01,"Las Vegas","High",116.03
2002-07-01,"Las Vegas","High",116.6
2002-08-01,"Las Vegas","High",116.86
2002-09-01,"Las Vegas","High",117.35
2002-10-01,"Las Vegas","High",118.6
2002-11-01,"Las Vegas","High",120.18
2002-12-01,"Las Vegas","High",121.9
2003-01-01,"Las Vegas","High",123.04
2003-02-01,"Las Vegas","High",123.91
2003-03-01,"Las Vegas","High",124.01
2003-04-01,"Las Vegas","High",125.32
2003-05-01,"Las Vegas","High",126.14
2003-06-01,"Las Vegas","High",127.5
2003-07-01,"Las Vegas","High",128.87
2003-08-01,"Las Vegas","High",131.26
2003-09-01,"Las Vegas","High",133.61
2003-10-01,"Las Vegas","High",137.1
2003-11-01,"Las Vegas","High",140.37
2003-12-01,"Las Vegas","High",145.2
2004-01-01,"Las Vegas","High",149.38
2004-02-01,"Las Vegas","High",153.4
2004-03-01,"Las Vegas","High",161.35
2004-04-01,"Las Vegas","High",169.27
2004-05-01,"Las Vegas","High",177.59
2004-06-01,"Las Vegas","High",186.56
2004-07-01,"Las Vegas","High",194.47
2004-08-01,"Las Vegas","High",199.86
2004-09-01,"Las Vegas","High",203.8
2004-10-01,"Las Vegas","High",205.89
2004-11-01,"Las Vegas","High",207.7
2004-12-01,"Las Vegas","High",209.13
2005-01-01,"Las Vegas","High",210.09
2005-02-01,"Las Vegas","High",212
2005-03-01,"Las Vegas","High",213.08
2005-04-01,"Las Vegas","High",214.76
2005-05-01,"Las Vegas","High",216.09
2005-06-01,"Las Vegas","High",216.66
2005-07-01,"Las Vegas","High",216.76
2005-08-01,"Las Vegas","High",218.28
2005-09-01,"Las Vegas","High",219.77
2005-10-01,"Las Vegas","High",221.85
2005-11-01,"Las Vegas","High",223.86
2005-12-01,"Las Vegas","High",225.36
2006-01-01,"Las Vegas","High",227.37
2006-02-01,"Las Vegas","High",229.33
2006-03-01,"Las Vegas","High",230.55
2006-04-01,"Las Vegas","High",231.15
2006-05-01,"Las Vegas","High",230.7
2006-06-01,"Las Vegas","High",228.08
2006-07-01,"Las Vegas","High",227.54
2006-08-01,"Las Vegas","High",226.15
2006-09-01,"Las Vegas","High",227.22
2006-10-01,"Las Vegas","High",226.77
2006-11-01,"Las Vegas","High",228.01
2006-12-01,"Las Vegas","High",227.79
2007-01-01,"Las Vegas","High",228.42
2007-02-01,"Las Vegas","High",229.32
2007-03-01,"Las Vegas","High",228.79
2007-04-01,"Las Vegas","High",225.88
2007-05-01,"Las Vegas","High",222.8
2007-06-01,"Las Vegas","High",218.91
2007-07-01,"Las Vegas","High",215.49
2007-08-01,"Las Vegas","High",211.33
2007-09-01,"Las Vegas","High",207.09
2007-10-01,"Las Vegas","High",201.59
2007-11-01,"Las Vegas","High",195.12
2007-12-01,"Las Vegas","High",191.46
2008-01-01,"Las Vegas","High",182.37
2008-02-01,"Las Vegas","High",173.94
2008-03-01,"Las Vegas","High",166.68
2008-04-01,"Las Vegas","High",163.35
2008-05-01,"Las Vegas","High",159.02
2008-06-01,"Las Vegas","High",157.4
2008-07-01,"Las Vegas","High",152.95
2008-08-01,"Las Vegas","High",148.64
2008-09-01,"Las Vegas","High",145.88
2008-10-01,"Las Vegas","High",142.68
2008-11-01,"Las Vegas","High",139.26
2008-12-01,"Las Vegas","High",133.97
2009-01-01,"Las Vegas","High",129.48
2009-02-01,"Las Vegas","High",126.26
2009-03-01,"Las Vegas","High",123.14
2009-04-01,"Las Vegas","High",120.52
2009-05-01,"Las Vegas","High",117.62
2009-06-01,"Las Vegas","High",115.39
2009-07-01,"Las Vegas","High",113.37
2009-08-01,"Las Vegas","High",112.84
2009-09-01,"Las Vegas","High",111.79
2009-10-01,"Las Vegas","High",111.4
2009-11-01,"Las Vegas","High",111.47
2009-12-01,"Las Vegas","High",112.36
2010-01-01,"Las Vegas","High",112.67
2010-02-01,"Las Vegas","High",112.58
2010-03-01,"Las Vegas","High",111.49
2010-04-01,"Las Vegas","High",110.88
2010-05-01,"Las Vegas","High",110.12
2010-06-01,"Las Vegas","High",108.99
2010-07-01,"Las Vegas","High",108.12
2010-08-01,"Las Vegas","High",107.81
2010-09-01,"Las Vegas","High",107.92
2010-10-01,"Las Vegas","High",107.78
2010-11-01,"Las Vegas","High",107.43
2010-12-01,"Las Vegas","High",107.03
2011-01-01,"Las Vegas","High",107.28
2011-02-01,"Las Vegas","High",106.18
2011-03-01,"Las Vegas","High",105.75
2011-04-01,"Las Vegas","High",104.74
2011-05-01,"Las Vegas","High",103.86
2011-06-01,"Las Vegas","High",103.53
2011-07-01,"Las Vegas","High",102.96
2011-08-01,"Las Vegas","High",102.23
2011-09-01,"Las Vegas","High",100.71
2011-10-01,"Las Vegas","High",99.57
2011-11-01,"Las Vegas","High",98.89
2011-12-01,"Las Vegas","High",97.84
2012-01-01,"Las Vegas","High",97.39
2012-02-01,"Las Vegas","High",98.18
2012-03-01,"Las Vegas","High",98.67
2012-04-01,"Las Vegas","High",99.24
2012-05-01,"Las Vegas","High",100.15
2012-06-01,"Las Vegas","High",100.88
2012-07-01,"Las Vegas","High",101.38
2012-08-01,"Las Vegas","High",101.59
2012-09-01,"Las Vegas","High",102.36
2012-10-01,"Las Vegas","High",104.09
2012-11-01,"Las Vegas","High",104.87
2012-12-01,"Las Vegas","High",107.73
2013-01-01,"Las Vegas","High",108.84
2013-02-01,"Las Vegas","High",110.24
2013-03-01,"Las Vegas","High",112.78
2013-04-01,"Las Vegas","High",115.3
2013-05-01,"Las Vegas","High",117.95
2013-06-01,"Las Vegas","High",120.11
2013-07-01,"Las Vegas","High",122.5
2013-08-01,"Las Vegas","High",125
2013-09-01,"Las Vegas","High",126.87
2013-10-01,"Las Vegas","High",127.82
2013-11-01,"Las Vegas","High",129.9
2013-12-01,"Las Vegas","High",131.84
2014-01-01,"Las Vegas","High",134.12
2014-02-01,"Las Vegas","High",135
2014-03-01,"Las Vegas","High",135.54
2014-04-01,"Las Vegas","High",135.73
2014-05-01,"Las Vegas","High",136.06
2014-06-01,"Las Vegas","High",137.48
2014-07-01,"Las Vegas","High",137.35
2014-08-01,"Las Vegas","High",137.89
2014-09-01,"Las Vegas","High",138.73
2014-10-01,"Las Vegas","High",139.18
2014-11-01,"Las Vegas","High",139.91
2014-12-01,"Las Vegas","High",140.43
2015-01-01,"Las Vegas","High",140.56
2015-02-01,"Las Vegas","High",141.19
2015-03-01,"Las Vegas","High",141.9
2015-04-01,"Las Vegas","High",142.73
2015-05-01,"Las Vegas","High",144.02
2015-06-01,"Las Vegas","High",143.94
2015-07-01,"Las Vegas","High",144.33
2015-08-01,"Las Vegas","High",144.01
2015-09-01,"Las Vegas","High",144.46
2015-10-01,"Las Vegas","High",144.87
2015-11-01,"Las Vegas","High",145.39
1993-01-01,"Las Vegas","Middle",85.1
1993-02-01,"Las Vegas","Middle",84.82
1993-03-01,"Las Vegas","Middle",84.65
1993-04-01,"Las Vegas","Middle",84.1
1993-05-01,"Las Vegas","Middle",83.84
1993-06-01,"Las Vegas","Middle",83.87
1993-07-01,"Las Vegas","Middle",83.94
1993-08-01,"Las Vegas","Middle",84.2
1993-09-01,"Las Vegas","Middle",84.82
1993-10-01,"Las Vegas","Middle",85.66
1993-11-01,"Las Vegas","Middle",86.3
1993-12-01,"Las Vegas","Middle",86.05
1994-01-01,"Las Vegas","Middle",85.87
1994-02-01,"Las Vegas","Middle",85.72
1994-03-01,"Las Vegas","Middle",86.35
1994-04-01,"Las Vegas","Middle",86.59
1994-05-01,"Las Vegas","Middle",86.98
1994-06-01,"Las Vegas","Middle",87.13
1994-07-01,"Las Vegas","Middle",87.31
1994-08-01,"Las Vegas","Middle",87.71
1994-09-01,"Las Vegas","Middle",87.77
1994-10-01,"Las Vegas","Middle",87.81
1994-11-01,"Las Vegas","Middle",87.59
1994-12-01,"Las Vegas","Middle",88.07
1995-01-01,"Las Vegas","Middle",88.5
1995-02-01,"Las Vegas","Middle",88.45
1995-03-01,"Las Vegas","Middle",88.47
1995-04-01,"Las Vegas","Middle",88.64
1995-05-01,"Las Vegas","Middle",88.93
1995-06-01,"Las Vegas","Middle",88.87
1995-07-01,"Las Vegas","Middle",89.31
1995-08-01,"Las Vegas","Middle",89.44
1995-09-01,"Las Vegas","Middle",89.91
1995-10-01,"Las Vegas","Middle",89.98
1995-11-01,"Las Vegas","Middle",90.05
1995-12-01,"Las Vegas","Middle",89.91
1996-01-01,"Las Vegas","Middle",90.02
1996-02-01,"Las Vegas","Middle",91.01
1996-03-01,"Las Vegas","Middle",90.82
1996-04-01,"Las Vegas","Middle",91.11
1996-05-01,"Las Vegas","Middle",90.75
1996-06-01,"Las Vegas","Middle",91.26
1996-07-01,"Las Vegas","Middle",91.45
1996-08-01,"Las Vegas","Middle",91.65
1996-09-01,"Las Vegas","Middle",91.48
1996-10-01,"Las Vegas","Middle",91.26
1996-11-01,"Las Vegas","Middle",91.41
1996-12-01,"Las Vegas","Middle",91.78
1997-01-01,"Las Vegas","Middle",91.85
1997-02-01,"Las Vegas","Middle",91.79
1997-03-01,"Las Vegas","Middle",91.57
1997-04-01,"Las Vegas","Middle",91.68
1997-05-01,"Las Vegas","Middle",92
1997-06-01,"Las Vegas","Middle",92.72
1997-07-01,"Las Vegas","Middle",92.85
1997-08-01,"Las Vegas","Middle",93.13
1997-09-01,"Las Vegas","Middle",92.86
1997-10-01,"Las Vegas","Middle",92.93
1997-11-01,"Las Vegas","Middle",92.72
1997-12-01,"Las Vegas","Middle",93.11
1998-01-01,"Las Vegas","Middle",93.82
1998-02-01,"Las Vegas","Middle",94.26
1998-03-01,"Las Vegas","Middle",95.52
1998-04-01,"Las Vegas","Middle",94.75
1998-05-01,"Las Vegas","Middle",94.73
1998-06-01,"Las Vegas","Middle",94.71
1998-07-01,"Las Vegas","Middle",95.12
1998-08-01,"Las Vegas","Middle",94.62
1998-09-01,"Las Vegas","Middle",94.98
1998-10-01,"Las Vegas","Middle",95.46
1998-11-01,"Las Vegas","Middle",96.34
1998-12-01,"Las Vegas","Middle",96.86
1999-01-01,"Las Vegas","Middle",96.85
1999-02-01,"Las Vegas","Middle",97.57
1999-03-01,"Las Vegas","Middle",97.47
1999-04-01,"Las Vegas","Middle",97.73
1999-05-01,"Las Vegas","Middle",97.95
1999-06-01,"Las Vegas","Middle",98
1999-07-01,"Las Vegas","Middle",97.95
1999-08-01,"Las Vegas","Middle",97.77
1999-09-01,"Las Vegas","Middle",98.72
1999-10-01,"Las Vegas","Middle",99.15
1999-11-01,"Las Vegas","Middle",100.12
1999-12-01,"Las Vegas","Middle",99.98
2000-01-01,"Las Vegas","Middle",100.55
2000-02-01,"Las Vegas","Middle",100.63
2000-03-01,"Las Vegas","Middle",101.61
2000-04-01,"Las Vegas","Middle",102.02
2000-05-01,"Las Vegas","Middle",102.35
2000-06-01,"Las Vegas","Middle",102.61
2000-07-01,"Las Vegas","Middle",103.19
2000-08-01,"Las Vegas","Middle",103.69
2000-09-01,"Las Vegas","Middle",104.52
2000-10-01,"Las Vegas","Middle",105.1
2000-11-01,"Las Vegas","Middle",105.56
2000-12-01,"Las Vegas","Middle",105.8
2001-01-01,"Las Vegas","Middle",106.41
2001-02-01,"Las Vegas","Middle",107
2001-03-01,"Las Vegas","Middle",107.48
2001-04-01,"Las Vegas","Middle",107.82
2001-05-01,"Las Vegas","Middle",108.48
2001-06-01,"Las Vegas","Middle",109.16
2001-07-01,"Las Vegas","Middle",109.84
2001-08-01,"Las Vegas","Middle",110.4
2001-09-01,"Las Vegas","Middle",111.16
2001-10-01,"Las Vegas","Middle",112.06
2001-11-01,"Las Vegas","Middle",112.94
2001-12-01,"Las Vegas","Middle",113.86
2002-01-01,"Las Vegas","Middle",114.57
2002-02-01,"Las Vegas","Middle",114.81
2002-03-01,"Las Vegas","Middle",115.16
2002-04-01,"Las Vegas","Middle",115.56
2002-05-01,"Las Vegas","Middle",116.06
2002-06-01,"Las Vegas","Middle",116.37
2002-07-01,"Las Vegas","Middle",116.7
2002-08-01,"Las Vegas","Middle",117.54
2002-09-01,"Las Vegas","Middle",118.12
2002-10-01,"Las Vegas","Middle",119.43
2002-11-01,"Las Vegas","Middle",120.83
2002-12-01,"Las Vegas","Middle",122.06
2003-01-01,"Las Vegas","Middle",123.14
2003-02-01,"Las Vegas","Middle",124.05
2003-03-01,"Las Vegas","Middle",125.21
2003-04-01,"Las Vegas","Middle",125.93
2003-05-01,"Las Vegas","Middle",126.4
2003-06-01,"Las Vegas","Middle",127.12
2003-07-01,"Las Vegas","Middle",128.73
2003-08-01,"Las Vegas","Middle",130.74
2003-09-01,"Las Vegas","Middle",133.42
2003-10-01,"Las Vegas","Middle",136.35
2003-11-01,"Las Vegas","Middle",139.85
2003-12-01,"Las Vegas","Middle",144.43
2004-01-01,"Las Vegas","Middle",149.45
2004-02-01,"Las Vegas","Middle",154.86
2004-03-01,"Las Vegas","Middle",164.5
2004-04-01,"Las Vegas","Middle",173
2004-05-01,"Las Vegas","Middle",181.22
2004-06-01,"Las Vegas","Middle",192.54
2004-07-01,"Las Vegas","Middle",202.1
2004-08-01,"Las Vegas","Middle",208.14
2004-09-01,"Las Vegas","Middle",211.4
2004-10-01,"Las Vegas","Middle",213.11
2004-11-01,"Las Vegas","Middle",213.87
2004-12-01,"Las Vegas","Middle",214.59
2005-01-01,"Las Vegas","Middle",215.11
2005-02-01,"Las Vegas","Middle",217.44
2005-03-01,"Las Vegas","Middle",218.17
2005-04-01,"Las Vegas","Middle",220.53
2005-05-01,"Las Vegas","Middle",222.25
2005-06-01,"Las Vegas","Middle",223.17
2005-07-01,"Las Vegas","Middle",224.04
2005-08-01,"Las Vegas","Middle",225.32
2005-09-01,"Las Vegas","Middle",227.63
2005-10-01,"Las Vegas","Middle",228.48
2005-11-01,"Las Vegas","Middle",230.63
2005-12-01,"Las Vegas","Middle",232.13
2006-01-01,"Las Vegas","Middle",235.05
2006-02-01,"Las Vegas","Middle",235.87
2006-03-01,"Las Vegas","Middle",236.34
2006-04-01,"Las Vegas","Middle",235.79
2006-05-01,"Las Vegas","Middle",234.72
2006-06-01,"Las Vegas","Middle",233.92
2006-07-01,"Las Vegas","Middle",232.75
2006-08-01,"Las Vegas","Middle",232.83
2006-09-01,"Las Vegas","Middle",230.48
2006-10-01,"Las Vegas","Middle",230.45
2006-11-01,"Las Vegas","Middle",230.27
2006-12-01,"Las Vegas","Middle",230.44
2007-01-01,"Las Vegas","Middle",230.19
2007-02-01,"Las Vegas","Middle",229.4
2007-03-01,"Las Vegas","Middle",228.29
2007-04-01,"Las Vegas","Middle",226.37
2007-05-01,"Las Vegas","Middle",223.75
2007-06-01,"Las Vegas","Middle",219.62
2007-07-01,"Las Vegas","Middle",217.36
2007-08-01,"Las Vegas","Middle",212.87
2007-09-01,"Las Vegas","Middle",209.2
2007-10-01,"Las Vegas","Middle",204.09
2007-11-01,"Las Vegas","Middle",198.21
2007-12-01,"Las Vegas","Middle",193.59
2008-01-01,"Las Vegas","Middle",184.56
2008-02-01,"Las Vegas","Middle",178.86
2008-03-01,"Las Vegas","Middle",171.71
2008-04-01,"Las Vegas","Middle",168.84
2008-05-01,"Las Vegas","Middle",164.28
2008-06-01,"Las Vegas","Middle",160.49
2008-07-01,"Las Vegas","Middle",155.53
2008-08-01,"Las Vegas","Middle",151.38
2008-09-01,"Las Vegas","Middle",146.59
2008-10-01,"Las Vegas","Middle",142.47
2008-11-01,"Las Vegas","Middle",138.89
2008-12-01,"Las Vegas","Middle",132.7
2009-01-01,"Las Vegas","Middle",127.98
2009-02-01,"Las Vegas","Middle",123.32
2009-03-01,"Las Vegas","Middle",117.99
2009-04-01,"Las Vegas","Middle",112.82
2009-05-01,"Las Vegas","Middle",109.26
2009-06-01,"Las Vegas","Middle",106.54
2009-07-01,"Las Vegas","Middle",104.83
2009-08-01,"Las Vegas","Middle",103.46
2009-09-01,"Las Vegas","Middle",102.73
